ID,Cuisine,Dish,Rating,Value
92,Italian,Pizza,3,31
22,South Indian,Onion Uttappam,1,12
52,Chinese,Chilli Potato,0,18
84,Mexican,Burrito,1,32
85,Chinese,Chilli Paneer,5,17
51,Indian,Butter Naan,3,3
16,Thai ,Tom Yam,5,16
62,South Indian,Idli Sambhar,0,9
25,Dessert,Cake,0,24
85,Chinese,Chilli Potato,3,18
74,Mexican,Challupa,3,33
54,Dessert,Chocolate Ice-Cream,3,23
14,South Indian,Masala Dosa,0,11
18,Indian,Shahi Paneer,0,8
27,South Indian,Masala Dosa,0,11
99,Chinese,Chilli Potato,5,18
15,Mughlai,Kebab,5,13
86,Thai ,Tom Yam,2,16
75,Beverage,Strawberry Smoothie,5,22
74,Chinese,Chowmein,1,19
76,Fast Food,Veg Burger,5,29
5,Indian,Chole Bhature,4,5
71,Indian,Butter Naan,0,3
16,Indian,Shahi Paneer,1,8
21,Mexican,Burrito,1,32
6,Indian,Dal Makhani,4,4
82,Dessert,Gulab Jamun,2,25
86,South Indian,Idli Sambhar,2,9
68,Mexican,Quesadilla,4,34
67,Chaat,GolGappe,3,1
8,Beverage,Strawberry Smoothie,1,22
50,South Indian,Masala Dosa,3,11
77,Dessert,Gulab Jamun,0,25
45,Thai ,Thai Curry,3,15
41,South Indian,Masala Dosa,3,11
41,Indian,Pav Bhaji,2,6
18,Mexican,Quesadilla,4,34
83,Thai ,Tom Yam,4,16
37,Indian,Dal Makhani,2,4
1,South Indian,Masala Dosa,0,11
69,Chaat,Aloo Tikki,0,2
53,Dessert,Rasgulla,2,26
39,Chinese,Chilli Potato,2,18
35,South Indian,Masala Dosa,2,11
73,Chinese,Chilli Potato,0,18
95,Indian,Butter Naan,3,3
25,Chaat,Raj Kachori,3,0
14,Chinese,Noodles,4,20
54,South Indian,Sambhar Vada,5,10
19,South Indian,Idli Sambhar,0,9
23,South Indian,Onion Uttappam,5,12
88,Indian,Shahi Paneer,5,8
51,American,Rice Bowl,2,21
23,Indian,Chole Bhature,2,5
73,Mexican,Challupa,3,33
5,Mexican,Burrito,0,32
73,South Indian,Masala Dosa,3,11
39,Indian,Chole Bhature,0,5
90,Chinese,Chowmein,4,19
46,Indian,Pav Bhaji,3,6
44,Indian,Pav Bhaji,4,6
53,Chaat,Aloo Tikki,4,2
11,Chaat,Raj Kachori,0,0
32,Chinese,Chilli Paneer,2,17
45,Mexican,Tacos,3,35
8,Mughlai,Mutton Biryani,0,14
69,Dessert,Rasgulla,0,26
7,Dessert,Chocolate Ice-Cream,1,23
29,Indian,Butter Naan,0,3
88,Indian,Chole Bhature,5,5
35,Fast Food,Subway,2,28
90,Mexican,Tacos,2,35
40,Thai ,Thai Curry,2,15
38,South Indian,Sambhar Vada,1,10
23,Mughlai,Kebab,0,13
97,Chinese,Chilli Potato,1,18
52,Dessert,Rasgulla,1,26
97,Dessert,Gulab Jamun,4,25
55,South Indian,Masala Dosa,0,11
76,Dessert,Chocolate Ice-Cream,4,23
9,Chaat,Aloo Tikki,3,2
32,Mughlai,Mutton Biryani,0,14
10,Chaat,GolGappe,5,1
61,Fast Food,Subway,5,28
0,Mexican,Challupa,0,33
2,Thai ,Thai Curry,3,15
14,American,Rice Bowl,0,21
52,Indian,Palak Paneer,1,7
70,Fast Food,Veg Burger,5,29
74,Chinese,Chilli Potato,1,18
8,Chaat,Aloo Tikki,4,2
60,Indian,Palak Paneer,0,7
68,Mexican,Tacos,0,35
30,Indian,Pav Bhaji,5,6
36,Chaat,Raj Kachori,3,0
6,Italian,Pasta,0,30
52,Chinese,Chilli Paneer,5,17
74,Indian,Pav Bhaji,1,6
67,Chaat,GolGappe,1,1
32,Fast Food,Veg Burger,4,29
46,Chaat,Aloo Tikki,5,2
47,Dessert,Rasgulla,2,26
35,Dessert,Chocolate Ice-Cream,5,23
90,Fast Food,Vada Pav,2,27
77,Dessert,Rasgulla,4,26
85,Chaat,GolGappe,0,1
9,Fast Food,Subway,1,28
63,Indian,Chole Bhature,4,5
36,South Indian,Sambhar Vada,2,10
4,Fast Food,Vada Pav,0,27
49,Mexican,Challupa,2,33
97,Italian,Pasta,0,30
80,Mughlai,Mutton Biryani,4,14
81,Dessert,Gulab Jamun,2,25
70,South Indian,Masala Dosa,3,11
80,Mexican,Challupa,0,33
35,Mexican,Quesadilla,5,34
46,American,Rice Bowl,0,21
78,Chinese,Chilli Potato,2,18
49,Indian,Palak Paneer,3,7
10,Fast Food,Subway,4,28
22,Mughlai,Mutton Biryani,4,14
5,Chaat,GolGappe,2,1
94,Chinese,Chilli Paneer,0,17
31,Chinese,Chowmein,5,19
25,Fast Food,Veg Burger,4,29
87,Dessert,Chocolate Ice-Cream,4,23
25,Italian,Pasta,4,30
70,Fast Food,Vada Pav,2,27
56,Fast Food,Veg Burger,4,29
91,South Indian,Sambhar Vada,1,10
63,Mexican,Quesadilla,5,34
22,Indian,Dal Makhani,5,4
74,Mexican,Burrito,3,32
69,Dessert,Cake,1,24
59,Thai ,Thai Curry,5,15
21,Dessert,Rasgulla,4,26
8,Fast Food,Veg Burger,2,29
32,Chinese,Chilli Paneer,5,17
15,Dessert,Chocolate Ice-Cream,0,23
52,Indian,Dal Makhani,5,4
78,Chinese,Chilli Potato,4,18
48,South Indian,Onion Uttappam,4,12
52,Dessert,Chocolate Ice-Cream,1,23
44,Italian,Pasta,4,30
30,Indian,Pav Bhaji,0,6
44,Mexican,Burrito,2,32
30,Chinese,Chowmein,4,19
66,South Indian,Sambhar Vada,0,10
69,Chinese,Chowmein,0,19
86,South Indian,Idli Sambhar,2,9
51,Thai ,Tom Yam,5,16
100,Mexican,Quesadilla,1,34
69,Mexican,Tacos,2,35
18,Chinese,Chilli Potato,3,18
53,South Indian,Onion Uttappam,0,12
82,Chinese,Noodles,4,20
81,Italian,Pasta,4,30
59,Indian,Palak Paneer,1,7
17,Chinese,Chilli Paneer,4,17
34,Indian,Butter Naan,1,3
12,Chaat,Aloo Tikki,2,2
31,Chinese,Noodles,2,20
36,Mexican,Tacos,2,35
55,Mexican,Challupa,5,33
87,South Indian,Masala Dosa,5,11
81,Mexican,Challupa,4,33
44,Indian,Palak Paneer,5,7
18,Indian,Palak Paneer,2,7
37,Dessert,Chocolate Ice-Cream,0,23
6,Dessert,Gulab Jamun,1,25
28,Italian,Pasta,5,30
39,Indian,Butter Naan,2,3
69,Mexican,Burrito,2,32
43,South Indian,Idli Sambhar,4,9
31,Chaat,Aloo Tikki,5,2
0,Dessert,Rasgulla,3,26
12,Dessert,Rasgulla,2,26
78,Indian,Dal Makhani,1,4
54,Mughlai,Kebab,5,13
48,Dessert,Rasgulla,5,26
26,Fast Food,Subway,1,28
88,Indian,Butter Naan,0,3
23,American,Rice Bowl,3,21
45,Indian,Dal Makhani,4,4
71,South Indian,Idli Sambhar,1,9
66,Indian,Dal Makhani,4,4
55,Indian,Dal Makhani,5,4
8,Indian,Butter Naan,5,3
92,Indian,Dal Makhani,5,4
25,Mexican,Tacos,5,35
32,Dessert,Rasgulla,5,26
82,Italian,Pasta,2,30
41,South Indian,Onion Uttappam,1,12
16,American,Rice Bowl,3,21
77,Chinese,Chilli Paneer,1,17
35,Chinese,Noodles,5,20
42,Chaat,Raj Kachori,3,0
65,Mughlai,Kebab,2,13
22,Indian,Pav Bhaji,5,6
84,Chaat,Raj Kachori,5,0
26,Dessert,Chocolate Ice-Cream,0,23
27,Indian,Chole Bhature,4,5
75,Chinese,Noodles,3,20
58,Chinese,Chowmein,1,19
54,Indian,Pav Bhaji,0,6
43,Chinese,Chilli Potato,5,18
99,South Indian,Sambhar Vada,4,10
53,Fast Food,Vada Pav,2,27
47,Chinese,Chowmein,2,19
83,Chaat,Aloo Tikki,5,2
36,Dessert,Gulab Jamun,3,25
11,Chinese,Chowmein,5,19
34,Chaat,Aloo Tikki,0,2
93,Chinese,Chowmein,1,19
13,South Indian,Sambhar Vada,4,10
33,South Indian,Masala Dosa,0,11
100,Fast Food,Vada Pav,2,27
67,South Indian,Onion Uttappam,1,12
82,Fast Food,Veg Burger,5,29
90,Chinese,Noodles,3,20
92,Beverage,Strawberry Smoothie,3,22
32,Fast Food,Veg Burger,3,29
10,Mexican,Quesadilla,0,34
55,Mexican,Burrito,2,32
56,American,Rice Bowl,2,21
54,Thai ,Tom Yam,0,16
92,Chaat,GolGappe,2,1
33,Mughlai,Mutton Biryani,4,14
22,Italian,Pasta,4,30
79,Chaat,Aloo Tikki,2,2
70,Beverage,Strawberry Smoothie,5,22
72,Italian,Pasta,4,30
89,Indian,Chole Bhature,5,5
84,South Indian,Idli Sambhar,0,9
52,Italian,Pizza,0,31
80,Thai ,Tom Yam,0,16
36,Mexican,Quesadilla,0,34
75,Indian,Butter Naan,2,3
48,American,Rice Bowl,0,21
99,Fast Food,Veg Burger,1,29
61,Mughlai,Kebab,5,13
92,Mughlai,Mutton Biryani,4,14
24,Dessert,Gulab Jamun,0,25
83,Thai ,Thai Curry,1,15
96,Mexican,Challupa,4,33
9,Chinese,Chilli Potato,3,18
39,Chaat,Aloo Tikki,3,2
6,Thai ,Tom Yam,1,16
37,Beverage,Strawberry Smoothie,4,22
51,Dessert,Rasgulla,1,26
81,Chinese,Noodles,2,20
15,American,Rice Bowl,1,21
30,Indian,Pav Bhaji,1,6
38,American,Rice Bowl,3,21
7,South Indian,Onion Uttappam,2,12
56,Beverage,Strawberry Smoothie,4,22
60,Mexican,Challupa,3,33
63,Indian,Dal Makhani,4,4
78,Indian,Shahi Paneer,3,8
83,Beverage,Strawberry Smoothie,4,22
90,Mughlai,Kebab,1,13
63,Fast Food,Veg Burger,0,29
96,Mexican,Burrito,3,32
59,Mexican,Quesadilla,3,34
88,Mughlai,Kebab,4,13
1,South Indian,Masala Dosa,0,11
16,Dessert,Cake,2,24
76,Fast Food,Vada Pav,1,27
33,Dessert,Rasgulla,4,26
26,Indian,Palak Paneer,1,7
59,Thai ,Tom Yam,4,16
51,Dessert,Chocolate Ice-Cream,3,23
35,Beverage,Strawberry Smoothie,5,22
30,Dessert,Chocolate Ice-Cream,2,23
7,Beverage,Strawberry Smoothie,1,22
57,Mexican,Burrito,4,32
69,Italian,Pizza,5,31
58,Italian,Pizza,3,31
6,Mexican,Quesadilla,5,34
40,South Indian,Idli Sambhar,5,9
45,Mexican,Challupa,0,33
5,Fast Food,Veg Burger,2,29
26,Indian,Chole Bhature,3,5
87,Dessert,Cake,5,24
83,South Indian,Onion Uttappam,1,12
73,Chinese,Chilli Potato,1,18
59,Italian,Pizza,0,31
41,Chaat,Raj Kachori,4,0
34,Dessert,Chocolate Ice-Cream,4,23
62,Indian,Dal Makhani,5,4
51,Chinese,Chowmein,4,19
54,South Indian,Onion Uttappam,3,12
57,South Indian,Idli Sambhar,4,9
23,Chaat,Raj Kachori,1,0
9,Beverage,Strawberry Smoothie,3,22
55,Chaat,Aloo Tikki,4,2
97,Fast Food,Veg Burger,4,29
30,Dessert,Gulab Jamun,1,25
88,Indian,Butter Naan,5,3
100,Dessert,Chocolate Ice-Cream,3,23
7,Dessert,Gulab Jamun,1,25
0,Fast Food,Veg Burger,2,29
1,Indian,Palak Paneer,2,7
17,Mexican,Quesadilla,4,34
14,Dessert,Cake,2,24
2,Thai ,Tom Yam,0,16
39,Italian,Pizza,1,31
4,Thai ,Thai Curry,5,15
74,Mexican,Burrito,4,32
73,Indian,Chole Bhature,3,5
69,Italian,Pizza,3,31
52,Chinese,Noodles,3,20
43,Mexican,Burrito,1,32
0,Mexican,Burrito,5,32
20,Mexican,Burrito,5,32
3,Mexican,Tacos,1,35
55,Indian,Dal Makhani,5,4
21,Mughlai,Kebab,5,13
7,Chinese,Chilli Paneer,0,17
94,Mexican,Tacos,0,35
16,Italian,Pizza,1,31
49,Chinese,Chilli Potato,0,18
51,Chinese,Chilli Paneer,0,17
59,Italian,Pasta,0,30
30,Beverage,Strawberry Smoothie,3,22
8,Indian,Palak Paneer,4,7
86,American,Rice Bowl,0,21
54,Chaat,Raj Kachori,0,0
8,Chinese,Chilli Potato,1,18
1,Thai ,Thai Curry,2,15
87,Dessert,Rasgulla,2,26
82,Chinese,Chowmein,0,19
68,Chinese,Noodles,4,20
3,Indian,Chole Bhature,0,5
28,Thai ,Thai Curry,3,15
77,Italian,Pasta,3,30
62,Fast Food,Vada Pav,4,27
6,Dessert,Rasgulla,1,26
47,Chinese,Chilli Paneer,2,17
38,Chinese,Chowmein,4,19
72,Mexican,Tacos,0,35
51,Chaat,Aloo Tikki,4,2
12,Chaat,Aloo Tikki,0,2
77,Chaat,GolGappe,1,1
87,Mughlai,Mutton Biryani,5,14
67,Chaat,Raj Kachori,4,0
57,Fast Food,Veg Burger,2,29
76,South Indian,Sambhar Vada,2,10
41,Thai ,Tom Yam,0,16
26,Mexican,Tacos,5,35
29,Indian,Chole Bhature,0,5
39,Indian,Palak Paneer,4,7
81,Dessert,Cake,5,24
20,Italian,Pasta,4,30
28,Mexican,Tacos,5,35
64,Chaat,Raj Kachori,4,0
35,Fast Food,Veg Burger,5,29
26,Fast Food,Subway,1,28
33,Fast Food,Vada Pav,4,27
0,Indian,Palak Paneer,1,7
0,Mughlai,Mutton Biryani,3,14
31,Fast Food,Vada Pav,3,27
41,Mexican,Quesadilla,0,34
42,Indian,Shahi Paneer,1,8
48,Mughlai,Kebab,5,13
98,Chinese,Chowmein,2,19
28,South Indian,Idli Sambhar,5,9
32,Indian,Palak Paneer,5,7
6,Indian,Dal Makhani,4,4
95,Dessert,Cake,4,24
3,Indian,Shahi Paneer,1,8
39,Mexican,Quesadilla,5,34
12,South Indian,Idli Sambhar,1,9
28,South Indian,Onion Uttappam,4,12
44,Chaat,Raj Kachori,3,0
1,Fast Food,Vada Pav,1,27
90,Mexican,Burrito,1,32
40,Beverage,Strawberry Smoothie,3,22
74,Thai ,Thai Curry,1,15
75,Mexican,Burrito,4,32
52,South Indian,Idli Sambhar,1,9
45,Indian,Palak Paneer,3,7
70,Dessert,Gulab Jamun,2,25
91,Indian,Butter Naan,0,3
81,South Indian,Masala Dosa,0,11
45,Indian,Shahi Paneer,5,8
68,South Indian,Sambhar Vada,2,10
87,South Indian,Onion Uttappam,0,12
98,Fast Food,Subway,1,28
9,Fast Food,Veg Burger,2,29
19,Chinese,Chilli Potato,2,18
57,Chaat,GolGappe,3,1
47,Chaat,GolGappe,3,1
27,Mexican,Burrito,1,32
97,Chinese,Chilli Potato,4,18
48,Italian,Pasta,0,30
63,Indian,Shahi Paneer,0,8
50,Indian,Pav Bhaji,1,6
47,American,Rice Bowl,3,21
27,Indian,Chole Bhature,1,5
82,American,Rice Bowl,0,21
19,Italian,Pizza,2,31
48,Chinese,Chowmein,0,19
88,Indian,Chole Bhature,1,5
75,Mughlai,Mutton Biryani,0,14
62,Italian,Pasta,3,30
64,Dessert,Cake,2,24
32,Mughlai,Mutton Biryani,4,14
22,Dessert,Rasgulla,5,26
61,Mexican,Challupa,2,33
54,Italian,Pasta,5,30
7,South Indian,Onion Uttappam,3,12
41,Indian,Pav Bhaji,4,6
13,Chaat,Aloo Tikki,2,2
27,South Indian,Onion Uttappam,1,12
89,Dessert,Cake,0,24
6,Fast Food,Veg Burger,5,29
84,South Indian,Idli Sambhar,4,9
59,Mexican,Quesadilla,1,34
68,South Indian,Idli Sambhar,4,9
34,Indian,Shahi Paneer,0,8
13,Mexican,Burrito,3,32
82,Chaat,Raj Kachori,1,0
46,Italian,Pasta,0,30
75,Chinese,Chilli Potato,1,18
1,Thai ,Thai Curry,4,15
83,Chaat,Raj Kachori,0,0
2,Mughlai,Mutton Biryani,5,14
82,Mexican,Challupa,5,33
33,Thai ,Tom Yam,5,16
5,South Indian,Onion Uttappam,1,12
84,Indian,Palak Paneer,0,7
54,Indian,Pav Bhaji,2,6
40,Chinese,Chilli Paneer,3,17
88,Indian,Palak Paneer,3,7
35,Indian,Pav Bhaji,5,6
88,American,Rice Bowl,2,21
50,Indian,Chole Bhature,4,5
33,Fast Food,Subway,5,28
18,Chaat,GolGappe,5,1
67,Indian,Butter Naan,2,3
25,Fast Food,Veg Burger,3,29
52,Chinese,Noodles,1,20
86,American,Rice Bowl,1,21
97,Dessert,Cake,5,24
6,Indian,Shahi Paneer,3,8
30,Beverage,Strawberry Smoothie,2,22
83,Indian,Dal Makhani,1,4
83,Indian,Palak Paneer,5,7
36,Mughlai,Kebab,1,13
51,South Indian,Sambhar Vada,4,10
46,Indian,Dal Makhani,4,4
31,Fast Food,Subway,1,28
98,Thai ,Thai Curry,2,15
3,Mexican,Tacos,3,35
5,Beverage,Strawberry Smoothie,4,22
54,Chaat,GolGappe,4,1
11,Thai ,Thai Curry,3,15
40,Fast Food,Veg Burger,2,29
97,Fast Food,Veg Burger,3,29
88,American,Rice Bowl,2,21
95,Italian,Pasta,1,30
9,Indian,Butter Naan,5,3
24,South Indian,Idli Sambhar,4,9
40,Mughlai,Mutton Biryani,0,14
68,South Indian,Sambhar Vada,2,10
47,Dessert,Chocolate Ice-Cream,3,23
4,Chaat,Aloo Tikki,3,2
17,Thai ,Tom Yam,3,16
27,Dessert,Rasgulla,3,26
47,Thai ,Tom Yam,0,16
92,Indian,Palak Paneer,5,7
58,Mexican,Burrito,1,32
84,Indian,Pav Bhaji,0,6
70,Chaat,Aloo Tikki,2,2
16,South Indian,Onion Uttappam,1,12
28,Mexican,Quesadilla,0,34
67,Mughlai,Kebab,3,13
65,Mughlai,Kebab,1,13
20,Mexican,Tacos,2,35
5,Dessert,Cake,3,24
34,Italian,Pasta,1,30
84,Mexican,Quesadilla,4,34
19,South Indian,Masala Dosa,0,11
37,South Indian,Idli Sambhar,5,9
1,Mexican,Challupa,4,33
81,Chinese,Chowmein,5,19
22,Italian,Pizza,0,31
59,Chaat,GolGappe,5,1
26,Mexican,Quesadilla,4,34
20,South Indian,Onion Uttappam,1,12
55,Chaat,GolGappe,2,1
4,Fast Food,Vada Pav,4,27
70,Indian,Shahi Paneer,5,8
45,Italian,Pasta,3,30
0,South Indian,Idli Sambhar,2,9
100,Mughlai,Kebab,4,13
34,Indian,Palak Paneer,5,7
56,Dessert,Rasgulla,5,26
58,Dessert,Rasgulla,4,26
7,Chinese,Chowmein,4,19
86,South Indian,Onion Uttappam,2,12
18,Beverage,Strawberry Smoothie,4,22
2,Dessert,Cake,1,24
1,Thai ,Tom Yam,4,16
44,Dessert,Cake,1,24
42,South Indian,Sambhar Vada,4,10
53,Mexican,Quesadilla,0,34
69,Dessert,Cake,4,24
73,Thai ,Thai Curry,4,15
88,Mughlai,Mutton Biryani,1,14
18,Mexican,Quesadilla,4,34
82,Dessert,Chocolate Ice-Cream,4,23
44,Indian,Palak Paneer,5,7
40,Mexican,Quesadilla,1,34
64,South Indian,Onion Uttappam,4,12
34,Indian,Palak Paneer,0,7
20,Indian,Chole Bhature,3,5
83,South Indian,Sambhar Vada,0,10
39,Fast Food,Subway,3,28
80,Thai ,Thai Curry,3,15
25,Mughlai,Kebab,2,13
51,Fast Food,Subway,4,28
4,Chinese,Noodles,0,20
28,Indian,Pav Bhaji,3,6
65,Mexican,Challupa,0,33
84,Mughlai,Mutton Biryani,3,14
13,Italian,Pasta,4,30
83,South Indian,Idli Sambhar,0,9
56,American,Rice Bowl,1,21
82,Mexican,Tacos,2,35
48,Thai ,Tom Yam,0,16
18,Chinese,Chilli Paneer,5,17
94,Dessert,Rasgulla,0,26
37,Mexican,Burrito,2,32
23,Dessert,Chocolate Ice-Cream,5,23
9,Mexican,Burrito,0,32
28,Beverage,Strawberry Smoothie,4,22
56,Dessert,Gulab Jamun,0,25
60,Chaat,Raj Kachori,5,0
89,Italian,Pasta,3,30
37,Chinese,Noodles,3,20
74,Dessert,Rasgulla,4,26
74,Mughlai,Mutton Biryani,3,14
2,Mexican,Burrito,4,32
11,Indian,Pav Bhaji,4,6
81,Chinese,Chilli Paneer,1,17
100,Dessert,Rasgulla,1,26
89,Fast Food,Subway,3,28
86,Chaat,Raj Kachori,5,0
3,South Indian,Masala Dosa,5,11
35,Italian,Pizza,0,31
10,Fast Food,Vada Pav,0,27
19,Chinese,Chowmein,0,19
50,Fast Food,Vada Pav,5,27
53,Thai ,Thai Curry,0,15
32,Dessert,Gulab Jamun,3,25
94,Fast Food,Vada Pav,2,27
24,Chinese,Noodles,2,20
1,Chinese,Chilli Potato,4,18
51,Thai ,Tom Yam,4,16
83,South Indian,Masala Dosa,0,11
80,Dessert,Rasgulla,4,26
23,Beverage,Strawberry Smoothie,4,22
59,Mexican,Tacos,1,35
47,Chinese,Noodles,3,20
75,Italian,Pizza,3,31
34,Dessert,Chocolate Ice-Cream,4,23
9,Mexican,Tacos,5,35
15,Indian,Pav Bhaji,4,6
2,Indian,Palak Paneer,2,7
38,Chaat,Raj Kachori,0,0
19,Italian,Pizza,0,31
100,Mexican,Quesadilla,4,34
27,Mughlai,Kebab,1,13
5,Dessert,Rasgulla,0,26
62,Chaat,Aloo Tikki,4,2
19,Italian,Pizza,3,31
77,Chaat,GolGappe,0,1
28,Chinese,Chowmein,1,19
10,Italian,Pasta,4,30
72,Indian,Butter Naan,0,3
93,Indian,Dal Makhani,5,4
81,Indian,Pav Bhaji,0,6
87,Fast Food,Veg Burger,3,29
72,Chinese,Noodles,3,20
2,Chinese,Chowmein,3,19
79,Indian,Butter Naan,5,3
64,Indian,Butter Naan,1,3
26,Thai ,Tom Yam,5,16
52,Chinese,Chilli Potato,2,18
87,Dessert,Rasgulla,0,26
42,Indian,Chole Bhature,1,5
24,Fast Food,Vada Pav,5,27
79,Chinese,Noodles,2,20
9,Indian,Butter Naan,4,3
7,South Indian,Sambhar Vada,5,10
3,Thai ,Tom Yam,4,16
23,Thai ,Thai Curry,3,15
86,Mexican,Challupa,2,33
63,Chinese,Chilli Paneer,1,17
73,Indian,Pav Bhaji,3,6
4,Thai ,Tom Yam,2,16
4,Chaat,GolGappe,5,1
66,Chaat,Aloo Tikki,4,2
23,Chinese,Noodles,3,20
49,Dessert,Gulab Jamun,1,25
92,Chinese,Chowmein,3,19
89,Mexican,Burrito,2,32
43,Chaat,GolGappe,2,1
42,Chaat,Raj Kachori,3,0
15,South Indian,Sambhar Vada,4,10
65,Chinese,Noodles,0,20
17,Chinese,Noodles,5,20
41,Chinese,Chilli Paneer,5,17
76,Fast Food,Veg Burger,0,29
17,Chaat,Aloo Tikki,5,2
49,Fast Food,Veg Burger,0,29
26,Chinese,Chilli Paneer,3,17
56,American,Rice Bowl,0,21
25,South Indian,Onion Uttappam,2,12
59,Mughlai,Kebab,4,13
7,Italian,Pizza,1,31
61,Chaat,Raj Kachori,1,0
32,Chinese,Chilli Paneer,1,17
75,Chinese,Chilli Paneer,0,17
89,Fast Food,Subway,0,28
23,Mughlai,Kebab,5,13
29,Mexican,Quesadilla,1,34
81,Dessert,Cake,2,24
16,Mexican,Challupa,3,33
43,Fast Food,Veg Burger,5,29
23,Indian,Dal Makhani,0,4
75,South Indian,Masala Dosa,2,11
20,Fast Food,Subway,1,28
16,Italian,Pasta,5,30
98,Dessert,Cake,4,24
39,Indian,Palak Paneer,0,7
42,Thai ,Tom Yam,5,16
30,South Indian,Onion Uttappam,3,12
87,Indian,Chole Bhature,3,5
93,Mexican,Burrito,1,32
27,Beverage,Strawberry Smoothie,3,22
47,Dessert,Chocolate Ice-Cream,3,23
15,Chinese,Noodles,4,20
49,Mexican,Challupa,3,33
76,Chaat,GolGappe,5,1
93,Chaat,GolGappe,1,1
54,Dessert,Cake,0,24
93,Thai ,Tom Yam,2,16
52,Mughlai,Mutton Biryani,4,14
97,Mexican,Burrito,0,32
97,South Indian,Masala Dosa,0,11
9,Indian,Chole Bhature,2,5
10,Chinese,Chilli Potato,0,18
48,Dessert,Chocolate Ice-Cream,0,23
0,Indian,Palak Paneer,1,7
40,Chinese,Chilli Potato,3,18
70,Indian,Chole Bhature,0,5
90,Indian,Shahi Paneer,0,8
38,Mexican,Challupa,2,33
61,Mexican,Quesadilla,3,34
99,Dessert,Chocolate Ice-Cream,4,23
76,Dessert,Rasgulla,5,26
84,Indian,Pav Bhaji,4,6
54,Indian,Butter Naan,4,3
7,Mughlai,Mutton Biryani,4,14
72,South Indian,Idli Sambhar,1,9
29,Fast Food,Subway,0,28
83,Mexican,Burrito,5,32
29,Dessert,Chocolate Ice-Cream,3,23
43,Mexican,Tacos,3,35
62,American,Rice Bowl,5,21
46,Italian,Pizza,0,31
92,Italian,Pasta,3,30
39,Mexican,Quesadilla,5,34
15,Fast Food,Vada Pav,5,27
35,Dessert,Chocolate Ice-Cream,2,23
7,Chinese,Chowmein,0,19
11,Mughlai,Kebab,0,13
60,Italian,Pasta,4,30
91,Mexican,Quesadilla,4,34
44,South Indian,Sambhar Vada,3,10
76,Mughlai,Mutton Biryani,0,14
45,Indian,Shahi Paneer,3,8
91,Italian,Pasta,3,30
13,Dessert,Rasgulla,2,26
59,Indian,Dal Makhani,2,4
65,Dessert,Rasgulla,5,26
26,South Indian,Idli Sambhar,2,9
91,Indian,Pav Bhaji,5,6
62,Italian,Pizza,1,31
94,Chinese,Chilli Potato,3,18
98,South Indian,Masala Dosa,1,11
61,Italian,Pizza,0,31
69,Mexican,Tacos,4,35
39,Chinese,Noodles,5,20
37,Fast Food,Veg Burger,1,29
1,American,Rice Bowl,4,21
70,Fast Food,Subway,3,28
53,Indian,Chole Bhature,2,5
90,South Indian,Onion Uttappam,2,12
35,Fast Food,Subway,1,28
79,South Indian,Onion Uttappam,5,12
80,Chaat,Raj Kachori,0,0
89,Italian,Pasta,2,30
41,Chinese,Chilli Paneer,4,17
4,Chaat,GolGappe,0,1
19,Indian,Butter Naan,2,3
97,Dessert,Chocolate Ice-Cream,3,23
65,Italian,Pizza,0,31
33,Indian,Shahi Paneer,4,8
74,Italian,Pizza,3,31
50,Italian,Pizza,0,31
99,Italian,Pasta,1,30
32,Chaat,Raj Kachori,0,0
48,Fast Food,Vada Pav,2,27
69,Indian,Shahi Paneer,3,8
79,Indian,Dal Makhani,2,4
30,Dessert,Chocolate Ice-Cream,1,23
33,Thai ,Thai Curry,4,15
47,Chinese,Chowmein,1,19
7,Fast Food,Subway,2,28
51,Italian,Pizza,1,31
38,South Indian,Idli Sambhar,1,9
91,Thai ,Thai Curry,3,15
51,Chinese,Chilli Paneer,5,17
41,Indian,Pav Bhaji,2,6
65,Chaat,GolGappe,2,1
49,Fast Food,Vada Pav,3,27
74,Fast Food,Vada Pav,2,27
97,Indian,Shahi Paneer,5,8
67,American,Rice Bowl,0,21
43,Fast Food,Veg Burger,2,29
87,Dessert,Gulab Jamun,5,25
22,Chinese,Noodles,0,20
4,Fast Food,Veg Burger,0,29
65,South Indian,Onion Uttappam,0,12
96,Dessert,Rasgulla,5,26
77,Chinese,Chilli Potato,5,18
89,South Indian,Masala Dosa,5,11
25,Mexican,Quesadilla,3,34
75,Mexican,Burrito,3,32
32,American,Rice Bowl,0,21
0,Chaat,Raj Kachori,0,0
18,American,Rice Bowl,4,21
40,Italian,Pizza,4,31
0,Fast Food,Subway,3,28
16,Fast Food,Veg Burger,3,29
86,Italian,Pizza,2,31
4,Indian,Shahi Paneer,1,8
81,Mexican,Quesadilla,5,34
22,Chaat,Aloo Tikki,1,2
93,Chinese,Chilli Paneer,5,17
4,Mexican,Burrito,0,32
91,Indian,Chole Bhature,4,5
24,Indian,Butter Naan,0,3
20,Chaat,Raj Kachori,4,0
11,South Indian,Masala Dosa,2,11
6,Indian,Chole Bhature,5,5
62,Indian,Dal Makhani,5,4
73,Fast Food,Subway,3,28
55,Indian,Butter Naan,0,3
46,Dessert,Cake,2,24
87,Indian,Shahi Paneer,1,8
24,South Indian,Masala Dosa,0,11
39,American,Rice Bowl,2,21
65,Chaat,Raj Kachori,2,0
29,Fast Food,Veg Burger,3,29
